collectedAt,content.data.employeeCount,content.entityName,recordType,schemaVersion,source.name,source.url
2026-08-12T11:58:35.208633+00:00,25,Superwall,STARTUP,1.0,Y Combinator,https://superwall.com
2026-08-12T11:58:35.208657+00:00,7,Mindstate Design Labs,STARTUP,1.0,Y Combinator,http://mindstate.design
2026-08-12T11:58:35.208682+00:00,20,Serif Health,STARTUP,1.0,Y Combinator,https://www.serifhealth.com
2026-08-12T11:58:35.208712+00:00,18,Abstra,STARTUP,1.0,Y Combinator,https://abstra.io
2026-08-12T11:58:35.208743+00:00,9,Varos,STARTUP,1.0,Y Combinator,http://varos.com
2026-08-12T11:58:35.208778+00:00,7,Concord Materials,STARTUP,1.0,Y Combinator,https://concordmaterials.com
2026-08-12T11:58:35.209200+00:00,9,Jestor,STARTUP,1.0,Y Combinator,https://jestor.com
2026-08-12T11:58:35.209217+00:00,7,Potion,STARTUP,1.0,Y Combinator,https://www.potion.ai
2026-08-12T11:58:35.209258+00:00,20,Replo,STARTUP,1.0,Y Combinator,https://replo.app/
2026-08-12T11:58:35.209270+00:00,2,FirstQuadrant,STARTUP,1.0,Y Combinator,https://firstquadrant.ai
2026-08-12T11:58:35.209330+00:00,3,Buzzle,STARTUP,1.0,Y Combinator,https://buzzle.ai
2026-08-12T11:58:35.209369+00:00,10,Kalam Labs,STARTUP,1.0,Y Combinator,http://www.kalamlabs.in
2026-08-12T11:58:35.209383+00:00,15,Affogato AI,STARTUP,1.0,Y Combinator,https://affogato.ai
2026-08-12T11:58:35.209410+00:00,10,Coulomb AI,STARTUP,1.0,Y Combinator,https://coulomb.ai/
2026-08-12T11:58:35.209462+00:00,2,Zeit Medical,STARTUP,1.0,Y Combinator,https://www.zeitmedical.com/
2026-08-12T11:58:35.209478+00:00,65,Confido,STARTUP,1.0,Y Combinator,https://www.confidotech.com
2026-08-12T11:58:35.209492+00:00,0,Instalab,STARTUP,1.0,Y Combinator,https://www.instalab.com/
2026-08-12T11:58:35.209520+00:00,9,Zaz OS,STARTUP,1.0,Y Combinator,https://www.zazos.com/
2026-08-12T11:58:35.209588+00:00,60,Swipe,STARTUP,1.0,Y Combinator,https://getswipe.in
2026-08-12T11:58:35.209610+00:00,20,Neodocs,STARTUP,1.0,Y Combinator,https://www.neodocs.in
2026-08-12T11:58:35.209626+00:00,15,MobileBoost,STARTUP,1.0,Y Combinator,https://www.mobileboost.io/yc
2026-08-12T11:58:35.209703+00:00,5,Sleek,STARTUP,1.0,Y Combinator,https://www.onsleek.com/
2026-08-12T11:58:35.209723+00:00,,Soco,STARTUP,1.0,Y Combinator,https://socosearch.com/
2026-08-12T11:58:35.209742+00:00,20,Bite Ninja,STARTUP,1.0,Y Combinator,http://www.biteninja.com
2026-08-12T11:58:35.209752+00:00,70,Anakin,STARTUP,1.0,Y Combinator,https://anakin.io
2026-08-12T11:58:35.209768+00:00,5,SnapCalorie,STARTUP,1.0,Y Combinator,https://www.snapcalorie.com/
2026-08-12T11:58:35.209821+00:00,45,Lago,STARTUP,1.0,Y Combinator,https://www.getlago.com/
2026-08-12T11:58:35.209848+00:00,11,Dailybot,STARTUP,1.0,Y Combinator,https://www.dailybot.com/
2026-08-12T11:58:35.209866+00:00,3,Lariat Data,STARTUP,1.0,Y Combinator,https://www.lariatdata.com
2026-08-12T11:58:35.209889+00:00,2,Patterns,STARTUP,1.0,Y Combinator,https://patterns.app/
2026-08-12T11:58:35.209904+00:00,75,Tavus,STARTUP,1.0,Y Combinator,https://www.tavus.io
2026-08-12T11:58:35.209916+00:00,35,Konta.com,STARTUP,1.0,Y Combinator,http://konta.com/
2026-08-12T11:58:35.209965+00:00,26,Fitia,STARTUP,1.0,Y Combinator,https://fitia.app/
2026-08-12T11:58:35.210001+00:00,63,Verihubs,STARTUP,1.0,Y Combinator,https://verihubs.com
2026-08-12T11:58:35.210047+00:00,27,Secoda,STARTUP,1.0,Y Combinator,https://secoda.co
2026-08-12T11:58:35.210060+00:00,12,Kaya,STARTUP,1.0,Y Combinator,https://www.usekaya.com/
2026-08-12T11:58:35.210087+00:00,40,SalaryBox,STARTUP,1.0,Y Combinator,https://salarybox.in/
2026-08-12T11:58:35.210101+00:00,6,Redbean,STARTUP,1.0,Y Combinator,https://redbean.ai
2026-08-12T11:58:35.210110+00:00,2,Sentiyen,STARTUP,1.0,Y Combinator,https://www.sentiyen.com
2026-08-12T11:58:35.210121+00:00,,Jovian,STARTUP,1.0,Y Combinator,https://www.jovian.com
2026-08-12T11:58:35.210130+00:00,4,Hyperbrowser,STARTUP,1.0,Y Combinator,https://hyperbrowser.ai
2026-08-12T11:58:35.210164+00:00,12,SenpAI.GG,STARTUP,1.0,Y Combinator,https://senpai.gg/
2026-08-12T11:58:35.210211+00:00,3,Pideaky,STARTUP,1.0,Y Combinator,https://pideaky.com/en/
2026-08-12T11:58:35.210285+00:00,3,Warpfy,STARTUP,1.0,Y Combinator,https://warpfy.com/
2026-08-12T11:58:35.210329+00:00,20,Tiriel AI,STARTUP,1.0,Y Combinator,https://tiriel.ai
2026-08-12T11:58:35.210360+00:00,15,DigiBuild,STARTUP,1.0,Y Combinator,https://digibuild.com
2026-08-12T11:58:35.210384+00:00,10,OneStopKitchen,STARTUP,1.0,Y Combinator,https://onestopkitchen.com/
2026-08-12T11:58:35.210395+00:00,10,Cero,STARTUP,1.0,Y Combinator,https://cero.ai
2026-08-12T11:58:35.210430+00:00,1,Ruta Health,STARTUP,1.0,Y Combinator,https://www.rutahealth.com/
2026-08-12T11:58:35.210443+00:00,5,WarpBuild,STARTUP,1.0,Y Combinator,https://www.warpbuild.com
2026-08-12T11:58:35.210452+00:00,2,Geostar,STARTUP,1.0,Y Combinator,https://www.geostar.ai
2026-08-12T11:58:35.210462+00:00,25,MindFi,STARTUP,1.0,Y Combinator,https://www.mindfi.co
2026-08-12T11:58:35.210528+00:00,16,Scispot,STARTUP,1.0,Y Combinator,https://scispot.io
2026-08-12T11:58:35.210567+00:00,7,Coinrule,STARTUP,1.0,Y Combinator,https://coinrule.com/
2026-08-12T11:58:35.210594+00:00,2,Sequin,STARTUP,1.0,Y Combinator,https://sequinai.com
2026-08-12T11:58:35.210603+00:00,10,Malloc Inc,STARTUP,1.0,Y Combinator,https://mallocprivacy.com/
2026-08-12T11:58:35.210612+00:00,5,Milky Way AI,STARTUP,1.0,Y Combinator,https://milkyway.ai/
2026-08-12T11:58:35.210638+00:00,300,ShipBlu,STARTUP,1.0,Y Combinator,http://www.shipblu.com
2026-08-12T11:58:35.210654+00:00,6,GetDot,STARTUP,1.0,Y Combinator,https://getdot.ai
2026-08-12T11:58:35.210667+00:00,16,CoLoop,STARTUP,1.0,Y Combinator,https://coloop.ai/
2026-08-12T11:58:35.210676+00:00,2,Miniloop,STARTUP,1.0,Y Combinator,https://miniloop.ai
2026-08-12T11:58:35.210693+00:00,20,OneSchema,STARTUP,1.0,Y Combinator,https://www.oneschema.co
2026-08-12T11:58:35.210720+00:00,5,Stardex,STARTUP,1.0,Y Combinator,https://www.stardex.com
2026-08-12T11:58:35.210730+00:00,4,Forage Mail,STARTUP,1.0,Y Combinator,https://foragemail.com
2026-08-12T11:58:35.210812+00:00,5,Protex AI,STARTUP,1.0,Y Combinator,https://www.protex.ai
2026-08-12T11:58:35.210890+00:00,18,Mine,STARTUP,1.0,Y Combinator,https://usemine.com/
2026-08-12T11:58:35.210903+00:00,2,Makani Science,STARTUP,1.0,Y Combinator,http://makaniscience.net/
2026-08-12T11:58:35.210928+00:00,12,Zensors,STARTUP,1.0,Y Combinator,https://www.zensors.com
2026-08-12T11:58:35.210974+00:00,2,Evidently AI,STARTUP,1.0,Y Combinator,https://evidentlyai.com
2026-08-12T11:58:35.211005+00:00,9,aSim,STARTUP,1.0,Y Combinator,https://asim.sh/
2026-08-12T11:58:35.211036+00:00,27,Spark Studio,STARTUP,1.0,Y Combinator,https://sparkstudio.co
2026-08-12T11:58:35.211060+00:00,2,Mentum,STARTUP,1.0,Y Combinator,http://getmentum.com
2026-08-12T11:58:35.211071+00:00,5,outloud.ai,STARTUP,1.0,Y Combinator,https://www.outloud.ai/
2026-08-12T11:58:35.211094+00:00,35,Writesonic,STARTUP,1.0,Y Combinator,https://writesonic.com/
2026-08-12T11:58:35.211113+00:00,6,The Breakaway,STARTUP,1.0,Y Combinator,https://www.breakaway.app/
2026-08-12T11:58:35.211218+00:00,25,Mach9,STARTUP,1.0,Y Combinator,https://www.mach9.ai/
2026-08-12T11:58:35.211235+00:00,9,RMFG,STARTUP,1.0,Y Combinator,https://www.rmfg.com
2026-08-12T11:58:35.211257+00:00,5,Revery AI,STARTUP,1.0,Y Combinator,https://revery.ai
2026-08-12T11:58:35.211284+00:00,6,Litnerd,STARTUP,1.0,Y Combinator,https://litnerd.com/
2026-08-12T11:58:35.211370+00:00,15,Noloco,STARTUP,1.0,Y Combinator,https://noloco.io
2026-08-12T11:58:35.211405+00:00,11,Tenyks,STARTUP,1.0,Y Combinator,http://tenyks.ai/
2026-08-12T11:58:35.211431+00:00,5,Adni,STARTUP,1.0,Y Combinator,https://www.adni.co/
2026-08-12T11:58:35.211448+00:00,12,Telmai,STARTUP,1.0,Y Combinator,https://www.telm.ai/
2026-08-12T11:58:35.211491+00:00,5,Hudson Labs (formerly Bedrock AI),STARTUP,1.0,Y Combinator,https://www.hudson-labs.com/
2026-08-12T11:58:35.211520+00:00,20,Waterplan,STARTUP,1.0,Y Combinator,http://waterplan.com
2026-08-12T11:58:35.211550+00:00,16,Ferveret,STARTUP,1.0,Y Combinator,http://www.ferveret.com
2026-08-12T11:58:35.211584+00:00,50,Zuma,STARTUP,1.0,Y Combinator,https://www.getzuma.com/
2026-08-12T11:58:35.211623+00:00,10,Vibe Kanban,STARTUP,1.0,Y Combinator,https://vibekanban.com
2026-08-12T11:58:35.211635+00:00,3,Caire Health,STARTUP,1.0,Y Combinator,http://cairehealth.com
2026-08-12T11:58:35.211728+00:00,150,Baubap,STARTUP,1.0,Y Combinator,https://www.baubap.com
2026-08-12T11:58:35.211737+00:00,4,Shape,STARTUP,1.0,Y Combinator,https://shape.xyz
2026-08-12T11:58:35.211750+00:00,8,Ruth Health,STARTUP,1.0,Y Combinator,https://www.ruthhealth.com/
2026-08-12T11:58:35.211833+00:00,5,Byte Kitchen,STARTUP,1.0,Y Combinator,https://www.bytekitchen.io/
2026-08-12T11:58:35.211862+00:00,15,ContraForce,STARTUP,1.0,Y Combinator,https://www.contraforce.com
2026-08-12T11:58:35.211881+00:00,8,Output Biosciences,STARTUP,1.0,Y Combinator,https://www.outputbio.com/
2026-08-12T11:58:35.211891+00:00,4,CellChorus,STARTUP,1.0,Y Combinator,https://cellchorus.com
2026-08-12T11:58:35.211905+00:00,20,Plai,STARTUP,1.0,Y Combinator,https://www.plai.io/
2026-08-12T11:58:35.211922+00:00,3,Hirebolt,STARTUP,1.0,Y Combinator,https://hirebolt.com/
2026-08-12T11:58:35.211957+00:00,,Opkit,STARTUP,1.0,Y Combinator,https://opkit.co/
2026-08-12T11:58:35.211973+00:00,8,Squire.ai,STARTUP,1.0,Y Combinator,https://squire.ai
2026-08-12T11:58:35.212002+00:00,7,Spoken,STARTUP,1.0,Y Combinator,http://www.spoken.io
2026-08-12T11:58:35.212010+00:00,3,Bytebot,STARTUP,1.0,Y Combinator,https://www.bytebot.ai/
2026-08-12T11:58:35.212027+00:00,8,Adravision,STARTUP,1.0,Y Combinator,https://www.adra.ai
2026-08-12T11:58:35.212035+00:00,6,Medium Biosciences,STARTUP,1.0,Y Combinator,http://medium.bio
2026-08-12T11:58:35.212110+00:00,9,FirstIgnite,STARTUP,1.0,Y Combinator,https://firstignite.com
2026-08-12T11:58:35.212234+00:00,5,Lightly,STARTUP,1.0,Y Combinator,https://lightly.ai/
2026-08-12T11:58:35.212266+00:00,5,Safer Management,STARTUP,1.0,Y Combinator,https://www.safermgmt.com/
2026-08-12T11:58:35.212276+00:00,75,Exa,STARTUP,1.0,Y Combinator,https://exa.ai
2026-08-12T11:58:35.212303+00:00,49,Sully.ai,STARTUP,1.0,Y Combinator,https://www.sully.ai
2026-08-12T11:58:35.212363+00:00,2,Andi,STARTUP,1.0,Y Combinator,https://AndiAI.com
2026-08-12T11:58:35.212403+00:00,5,Attack Capital,STARTUP,1.0,Y Combinator,https://attack.capital/
2026-08-12T11:58:35.212433+00:00,2,Uberduck,STARTUP,1.0,Y Combinator,https://www.uberduck.ai
2026-08-12T11:58:35.212490+00:00,21,Compra Rápida,STARTUP,1.0,Y Combinator,https://www.comprarapida.co/
2026-08-12T11:58:35.212511+00:00,8,SilkChart,STARTUP,1.0,Y Combinator,https://www.silkchart.com
2026-08-12T11:58:35.212528+00:00,30,TigerEye,STARTUP,1.0,Y Combinator,http://tigereye.com/
2026-08-12T11:58:35.212554+00:00,40,Agave,STARTUP,1.0,Y Combinator,https://www.useagave.com
2026-08-12T11:58:35.212570+00:00,8,Strac,STARTUP,1.0,Y Combinator,https://www.strac.io/
2026-08-12T11:58:35.212586+00:00,2,Moots,STARTUP,1.0,Y Combinator,https://www.moots.ai/
2026-08-12T11:58:35.212655+00:00,4,Capuchin,STARTUP,1.0,Y Combinator,https://capuchin.ai/
2026-08-12T11:58:35.212671+00:00,18,Sieve,STARTUP,1.0,Y Combinator,https://sievedata.com/
2026-08-12T11:58:35.212697+00:00,30,PolicyFly,STARTUP,1.0,Y Combinator,https://www.policyfly.com
2026-08-12T11:58:35.212720+00:00,12,Lumina,STARTUP,1.0,Y Combinator,https://www.lumibot.com
2026-08-12T11:58:35.212742+00:00,3,Trellus,STARTUP,1.0,Y Combinator,https://www.trellus.ai
2026-08-12T11:58:35.212764+00:00,14,Trébol,STARTUP,1.0,Y Combinator,https://gotrebol.com/
2026-08-12T11:58:35.212782+00:00,12,WeReno,STARTUP,1.0,Y Combinator,https://WeReno.com
2026-08-12T11:58:35.212811+00:00,11,VantedgeAI,STARTUP,1.0,Y Combinator,https://www.vantedgeai.com/
2026-08-12T11:58:35.212826+00:00,5,Starling,STARTUP,1.0,Y Combinator,https://starlingmedical.com/
2026-08-12T11:58:35.212839+00:00,18,Momento,STARTUP,1.0,Y Combinator,https://www.tumomento.com/
2026-08-12T11:58:35.212850+00:00,2,PromptLoop,STARTUP,1.0,Y Combinator,https://www.promptloop.com/
2026-08-12T11:58:35.212878+00:00,64,Craniometrix,STARTUP,1.0,Y Combinator,https://craniometrix.com
2026-08-12T11:58:35.212912+00:00,6,Cherry Recommends,STARTUP,1.0,Y Combinator,https://cherry.ai/
2026-08-12T11:58:35.212922+00:00,5,Cozmo AI,STARTUP,1.0,Y Combinator,https://www.hellocozmo.ai/
2026-08-12T11:58:35.212931+00:00,4,Sota2,STARTUP,1.0,Y Combinator,https://www.sota2.com
2026-08-12T11:58:35.212949+00:00,4,Stably AI (Orca),STARTUP,1.0,Y Combinator,http://onorca.dev/
2026-08-12T11:58:35.212967+00:00,5,CoffeeAI,STARTUP,1.0,Y Combinator,https://www.get-coffee.ai
2026-08-12T11:58:35.212998+00:00,,Sei AI,STARTUP,1.0,Y Combinator,https://seiright.com/
2026-08-12T11:58:35.213008+00:00,5,Brown Foods,STARTUP,1.0,Y Combinator,https://unrealmilk.com/
2026-08-12T11:58:35.213030+00:00,10,Axross Pte Ltd,STARTUP,1.0,Y Combinator,https://www.axross.co/
2026-08-12T11:58:35.213040+00:00,16,Sarus,STARTUP,1.0,Y Combinator,https://www.sarus.tech
2026-08-12T11:58:35.213048+00:00,10,Blaze,STARTUP,1.0,Y Combinator,https://withblaze.app/
2026-08-12T11:58:35.213067+00:00,5,Spinach AI,STARTUP,1.0,Y Combinator,https://spinach.ai
2026-08-12T11:58:35.213084+00:00,4,Nyckel,STARTUP,1.0,Y Combinator,https://www.nyckel.com
2026-08-12T11:58:35.213119+00:00,20,Gym Class,STARTUP,1.0,Y Combinator,https://gymclass.com
2026-08-12T11:58:35.213141+00:00,20,InferEdge,STARTUP,1.0,Y Combinator,https://www.inferedge.com
2026-08-12T11:58:35.213154+00:00,15,Sekilo,STARTUP,1.0,Y Combinator,https://sekilo.com/en/
2026-08-12T11:58:35.213165+00:00,25,HomeRoom,STARTUP,1.0,Y Combinator,https://livehomeroom.com/
2026-08-12T11:58:35.213178+00:00,40,Dynamo AI,STARTUP,1.0,Y Combinator,https://dynamo.ai
2026-08-12T11:58:35.213187+00:00,25,Invert,STARTUP,1.0,Y Combinator,http://www.invertbio.com/
2026-08-12T11:58:35.213200+00:00,9,Industrial Next,STARTUP,1.0,Y Combinator,https://www.industrialnext.ai
2026-08-12T11:58:35.213214+00:00,7,Rownd,STARTUP,1.0,Y Combinator,https://rownd.ai
2026-08-12T11:58:35.213256+00:00,20,Kaso,STARTUP,1.0,Y Combinator,https://www.kaso.ai
2026-08-12T11:58:35.213324+00:00,6,HypaHub,STARTUP,1.0,Y Combinator,https://www.hypahub.com
2026-08-12T11:58:35.213385+00:00,18,Atlas,STARTUP,1.0,Y Combinator,https://atlas.so
2026-08-12T11:58:35.213393+00:00,4,Dioptra,STARTUP,1.0,Y Combinator,https://dioptra.ai/
2026-08-12T11:58:35.213405+00:00,7,Bobidi,STARTUP,1.0,Y Combinator,http://www.upswell.ai
2026-08-12T11:58:35.213430+00:00,5,Iron Leap,STARTUP,1.0,Y Combinator,https://getironleap.io/
2026-08-12T11:58:35.213440+00:00,30,Ankr Health,STARTUP,1.0,Y Combinator,https://ankr.us
2026-08-12T11:58:35.213479+00:00,10,MySivi,STARTUP,1.0,Y Combinator,https://www.mysivi.ai/
2026-08-12T11:58:35.213506+00:00,35,Unlayer,STARTUP,1.0,Y Combinator,https://unlayer.com
2026-08-12T11:58:35.213546+00:00,18,Lenk,STARTUP,1.0,Y Combinator,https://getlenk.com/
2026-08-12T11:58:35.213555+00:00,5,Criya,STARTUP,1.0,Y Combinator,https://criya.co
2026-08-12T11:58:35.213567+00:00,40,haddock,STARTUP,1.0,Y Combinator,https://haddock.app
2026-08-12T11:58:35.213584+00:00,20,Fintelite,STARTUP,1.0,Y Combinator,http://www.fintelite.ai
2026-08-12T11:58:35.213598+00:00,4,Cerebrium,STARTUP,1.0,Y Combinator,https://www.cerebrium.ai/
2026-08-12T11:58:35.213605+00:00,18,Lexter.ai,STARTUP,1.0,Y Combinator,https://www.lexter.ai
2026-08-12T11:58:35.213640+00:00,3,Versable,STARTUP,1.0,Y Combinator,https://www.versableai.com/
2026-08-12T11:58:35.213718+00:00,4,MosaicVoice,STARTUP,1.0,Y Combinator,https://mosaicvoice.ai/
2026-08-12T11:58:35.213745+00:00,35,LanceDB,STARTUP,1.0,Y Combinator,https://lancedb.com
2026-08-12T11:58:35.213764+00:00,80,RDash,STARTUP,1.0,Y Combinator,https://www.rdash.io
2026-08-12T11:58:35.213778+00:00,,Zorba,STARTUP,1.0,Y Combinator,https://www.getzorba.com/
2026-08-12T11:58:35.213787+00:00,5,Beam,STARTUP,1.0,Y Combinator,https://beam.cloud
2026-08-12T11:58:35.213804+00:00,1,Sophys,STARTUP,1.0,Y Combinator,https://www.sophyshealth.com/
2026-08-12T11:58:35.213830+00:00,14,Armilla AI,STARTUP,1.0,Y Combinator,http://www.armilla.ai
2026-08-12T11:58:35.213849+00:00,10,Dart,STARTUP,1.0,Y Combinator,https://www.dartai.com
2026-08-12T11:58:35.213873+00:00,9,Emobi,STARTUP,1.0,Y Combinator,https://www.emobi.ai
2026-08-12T11:58:35.213912+00:00,19,Reforged Labs,STARTUP,1.0,Y Combinator,https://reforgedlabs.com/
2026-08-12T11:58:35.213938+00:00,15,Axis,STARTUP,1.0,Y Combinator,http://axis.xyz
2026-08-12T11:58:35.213951+00:00,31,Flagright,STARTUP,1.0,Y Combinator,https://flagright.com
2026-08-12T11:58:35.213965+00:00,13,RedBrick AI,STARTUP,1.0,Y Combinator,https://redbrickai.com
2026-08-12T11:58:35.213978+00:00,16,Gauss,STARTUP,1.0,Y Combinator,https://gauss.money
2026-08-12T11:58:35.213988+00:00,2,T3 Chat,STARTUP,1.0,Y Combinator,https://t3.chat
2026-08-12T11:58:35.214016+00:00,10,Speechly,STARTUP,1.0,Y Combinator,https://www.speechly.com/
2026-08-12T11:58:35.214025+00:00,7,Sphere,STARTUP,1.0,Y Combinator,https://www.getsphere.com/
2026-08-12T11:58:35.214059+00:00,22,SkyLink,STARTUP,1.0,Y Combinator,http://www.tryskylink.com
2026-08-12T11:58:35.214070+00:00,2,Suggestr,STARTUP,1.0,Y Combinator,https://suggestr.co
2026-08-12T11:58:35.214099+00:00,4,RefineTrain AI,STARTUP,1.0,Y Combinator,https://www.refinetrain.ai/
2026-08-12T11:58:35.214108+00:00,80,PermitFlow,STARTUP,1.0,Y Combinator,http://www.permitflow.com
2026-08-12T11:58:35.214122+00:00,3,NearWave,STARTUP,1.0,Y Combinator,http://nearwave.co
2026-08-12T11:58:35.214160+00:00,4,Siftly,STARTUP,1.0,Y Combinator,https://siftly.ai/
2026-08-12T11:58:35.214191+00:00,3,Tuva Health,STARTUP,1.0,Y Combinator,https://tuvahealth.com/
2026-08-12T11:58:35.214209+00:00,15,Velt,STARTUP,1.0,Y Combinator,https://velt.dev
2026-08-12T11:58:35.214249+00:00,15,Cogram,STARTUP,1.0,Y Combinator,https://cogram.com
2026-08-12T11:58:35.214262+00:00,5,Toko,STARTUP,1.0,Y Combinator,https://tokotutor.com/
2026-08-12T11:58:35.214271+00:00,10,Posh,STARTUP,1.0,Y Combinator,https://www.poshenergy.com
2026-08-12T11:58:35.214284+00:00,2,Sero,STARTUP,1.0,Y Combinator,https://www.sero.so
2026-08-12T11:58:35.214292+00:00,8,Cotera,STARTUP,1.0,Y Combinator,https://cotera.co
2026-08-12T11:58:35.214300+00:00,13,SpadeWorks,STARTUP,1.0,Y Combinator,https://www.spadeworks.co
2026-08-12T11:58:35.214320+00:00,6,LunaJoy Health,STARTUP,1.0,Y Combinator,http://HelloLunaJoy.com
2026-08-12T11:58:35.214334+00:00,30,Curacel,STARTUP,1.0,Y Combinator,https://curacel.co
2026-08-12T11:58:35.214372+00:00,140,voize,STARTUP,1.0,Y Combinator,https://voize.de/
2026-08-12T11:58:35.214412+00:00,50,Agency,STARTUP,1.0,Y Combinator,https://GetAgency.com
2026-08-12T11:58:35.214438+00:00,4,Finnt,STARTUP,1.0,Y Combinator,https://finnt.com
2026-08-12T11:58:35.214450+00:00,8,Strong Compute,STARTUP,1.0,Y Combinator,https://strongcompute.com
2026-08-12T11:58:35.214502+00:00,3,Lovage,STARTUP,1.0,Y Combinator,https://getlovage.com
2026-08-12T11:58:35.214521+00:00,40,"Sendme, Inc",STARTUP,1.0,Y Combinator,http://www.sendme.ng
2026-08-12T11:58:35.214552+00:00,5,Sprites,STARTUP,1.0,Y Combinator,https://sprites.ai/
2026-08-12T11:58:35.214561+00:00,25,SmartHelio,STARTUP,1.0,Y Combinator,https://www.smarthelio.com/
2026-08-12T11:58:35.214602+00:00,8,goodfin,STARTUP,1.0,Y Combinator,http://www.goodfin.com
2026-08-12T11:58:35.214627+00:00,4,Airwork,STARTUP,1.0,Y Combinator,https://www.airworkhq.com
2026-08-12T11:58:35.214682+00:00,30,Cinder,STARTUP,1.0,Y Combinator,https://cinder.ai
2026-08-12T11:58:35.214695+00:00,35,BotCity,STARTUP,1.0,Y Combinator,https://botcity.dev
2026-08-12T11:58:35.214764+00:00,2,Lifecast,STARTUP,1.0,Y Combinator,http://www.lifecastvr.com
2026-08-12T11:58:35.214774+00:00,10,Vimmerse,STARTUP,1.0,Y Combinator,https://vimmerse.net
2026-08-12T11:58:35.214791+00:00,85,Broccoli AI,STARTUP,1.0,Y Combinator,https://www.broccoli.com/
2026-08-12T11:58:35.214828+00:00,13,Bemlo,STARTUP,1.0,Y Combinator,https://www.bemlo.com/en
2026-08-12T11:58:35.214840+00:00,35,Talentropy.ai,STARTUP,1.0,Y Combinator,https://talentropy.ai/
2026-08-12T11:58:35.214848+00:00,7,mutable.ai,STARTUP,1.0,Y Combinator,https://mutable.ai
2026-08-12T11:58:35.214862+00:00,12,Kular,STARTUP,1.0,Y Combinator,https://www.kular.ai
2026-08-12T11:58:35.214871+00:00,25,Theneo,STARTUP,1.0,Y Combinator,https://theneo.io
2026-08-12T11:58:35.214895+00:00,3,Ponyrun,STARTUP,1.0,Y Combinator,http://www.ponyrun.ai
2026-08-12T11:58:35.214904+00:00,2,Top Road,STARTUP,1.0,Y Combinator,https://toproad.ai
2026-08-12T11:58:35.214927+00:00,25,PINA,STARTUP,1.0,Y Combinator,https://pina.id
2026-08-12T11:58:35.214940+00:00,14,AvairSense,STARTUP,1.0,Y Combinator,https://www.avairsense.com/
2026-08-12T11:58:35.214983+00:00,4,Trueplace,STARTUP,1.0,Y Combinator,https://www.trueplace.ca/
2026-08-12T11:58:35.214993+00:00,60,IoTFlows Inc,STARTUP,1.0,Y Combinator,https://www.iotflows.com/
2026-08-12T11:58:35.215022+00:00,5,Nophin,STARTUP,1.0,Y Combinator,https://www.nophin.com
2026-08-12T11:58:35.215032+00:00,10,HOAi,STARTUP,1.0,Y Combinator,https://www.hoai.com
2026-08-12T11:58:35.215103+00:00,30,Spade,STARTUP,1.0,Y Combinator,https://www.spade.com
2026-08-12T11:58:35.215134+00:00,9,Status,STARTUP,1.0,Y Combinator,https://www.statusai.com/
2026-08-12T11:58:35.215197+00:00,25,Shaped,STARTUP,1.0,Y Combinator,https://shaped.ai
2026-08-12T11:58:35.215213+00:00,20,amiloz,STARTUP,1.0,Y Combinator,https://www.beloz.com.mx/
2026-08-12T11:58:35.215226+00:00,7,Ploomber,STARTUP,1.0,Y Combinator,https://ploomber.io/
2026-08-12T11:58:35.215237+00:00,140,GoJom,STARTUP,1.0,Y Combinator,https://gojom.com
2026-08-12T11:58:35.215264+00:00,4,Housewarming,STARTUP,1.0,Y Combinator,https://housewarming.me
2026-08-12T11:58:35.215278+00:00,10,RTHM,STARTUP,1.0,Y Combinator,https://www.rthm.com
2026-08-12T11:58:35.215301+00:00,1,Blink,STARTUP,1.0,Y Combinator,https://blink.new
2026-08-12T11:58:35.215324+00:00,270,Humand,STARTUP,1.0,Y Combinator,https://humand.co
2026-08-12T11:58:35.215345+00:00,6,Workflow86,STARTUP,1.0,Y Combinator,https://www.workflow86.com
2026-08-12T11:58:35.215358+00:00,2,Codec,STARTUP,1.0,Y Combinator,https://codec.io
2026-08-12T11:58:35.215375+00:00,4,Postal,STARTUP,1.0,Y Combinator,https://usepostal.com
2026-08-12T11:58:35.215385+00:00,20,Finku,STARTUP,1.0,Y Combinator,http://finku.id
2026-08-12T11:58:35.215392+00:00,1,AYC Fund,STARTUP,1.0,Y Combinator,http://www.AYCFund.com/
2026-08-12T11:58:35.215420+00:00,10,Heptabase,STARTUP,1.0,Y Combinator,https://heptabase.com/
2026-08-12T11:58:35.215428+00:00,3,Kenobi,STARTUP,1.0,Y Combinator,https://kenobi.ai
2026-08-12T11:58:35.215487+00:00,3,Nara,STARTUP,1.0,Y Combinator,https://trynara.com
2026-08-12T11:58:35.215503+00:00,6,Powerhouse AI,STARTUP,1.0,Y Combinator,https://www.powerhouseai.com
2026-08-12T11:58:35.215522+00:00,6,Query Vary,STARTUP,1.0,Y Combinator,https://queryvary.com
2026-08-12T11:58:35.215540+00:00,20,Impossible Metals,STARTUP,1.0,Y Combinator,https://impossiblemetals.com
2026-08-12T11:58:35.215557+00:00,3,Cellbyte,STARTUP,1.0,Y Combinator,https://www.cellbyte.com/
2026-08-12T11:58:35.215619+00:00,56,GovDash,STARTUP,1.0,Y Combinator,https://govdash.com/
2026-08-12T11:58:35.215657+00:00,24,KorrAI,STARTUP,1.0,Y Combinator,https://www.korrai.com
